日期,开盘,收盘,最高,最低,成交量,成交额
2022-11-23,3760.22,3773.53,3791.18,3753.21,144527911,201070601177.9
2022-11-24,3791.54,3756.81,3804.9,3751.38,101073447,160698921546.2
2022-11-25,3751.28,3775.78,3790.57,3743.41,142929711,191711040706.5
2022-11-28,3701.9,3733.24,3736.08,3672.13,127825748,196305561705.9
2022-11-29,3766.57,3848.42,3854.77,3766.57,178701392,289062336430.7
2022-11-30,3836.56,3853.04,3867.66,3833.83,157511400,250051468093.3
2022-12-01,3921.3,3894.77,3944.56,3893.87,169964585,306678195716.4
2022-12-02,3886.4,3870.95,3898.11,3865.88,116786350,201253166362.9
2022-12-05,3907.64,3946.88,3947.48,3900.67,201747221,296615512326.6
2022-12-06,3929.01,3968.2,3988.9,3923.0,155108323,275583430840.8
2022-12-07,3956.67,3958.44,3999.59,3944.18,143001356,255490829027.1
2022-12-08,3953.2,3959.18,3971.49,3941.3,115199986,198037690481.4
2022-12-09,3961.99,3998.24,4003.32,3944.44,153774954,268166789656.9
2022-12-12,3976.17,3953.44,3983.43,3950.32,125935368,227606300936.9
2022-12-13,3953.55,3945.68,3964.4,3939.98,100994100,184020700110.0
2022-12-14,3952.79,3954.89,3972.74,3935.77,98528006,196175108617.2
2022-12-15,3954.67,3951.99,3963.5,3926.5,88864725,181994889123.4
2022-12-16,3931.23,3954.23,3960.47,3929.49,93178567,167488442588.9
2022-12-19,3952.77,3893.22,3966.57,3878.44,106919075,180801387702.4
2022-12-20,3881.23,3829.02,3881.27,3811.48,83096822,164046440873.7
2022-12-21,3839.0,3830.54,3853.73,3821.4,64839215,123450040359.8
2022-12-22,3859.2,3836.03,3882.13,3821.34,83705173,163970306950.9
2022-12-23,3811.62,3828.22,3848.34,3805.95,65278148,130559415565.7
2022-12-26,3830.57,3843.49,3856.81,3827.52,73005712,148692832422.1
2022-12-27,3860.91,3887.85,3891.85,3856.58,77515350,152032206630.9
2022-12-28,3874.91,3871.26,3884.72,3854.94,84424656,160671122030.7
2022-12-29,3854.24,3856.7,3868.29,3838.48,79394815,149011372437.3
2022-12-30,3873.94,3871.63,3887.55,3868.76,78773272,148295049381.5
2023-01-03,3864.84,3887.9,3893.99,3831.25,115051875,207540165953.2
2023-01-04,3886.25,3892.95,3905.9,3873.65,110660743,198997711686.0
2023-01-05,3913.49,3968.58,3974.88,3912.26,116502395,256312608292.0
2023-01-06,3969.55,3980.89,4000.41,3966.47,110953038,235744305582.2
2023-01-09,3998.53,4013.12,4023.09,3990.71,117054425,233212426458.1
2023-01-10,4014.71,4017.47,4030.46,4002.23,101751141,214871166239.5
2023-01-11,4019.88,4010.03,4043.4,4008.02,99997889,203000262960.6
2023-01-12,4021.75,4017.87,4030.29,4003.51,90552627,183686268106.8
2023-01-13,4032.29,4074.38,4074.38,4027.89,95871896,212173997498.4
2023-01-16,4077.88,4137.96,4177.1,4076.64,151395455,319007749371.3
2023-01-17,4138.84,4137.24,4148.58,4118.16,95479040,204381576523.4
2023-01-18,4140.1,4130.31,4151.46,4125.77,84200645,172126171819.2
2023-01-19,4125.58,4156.01,4156.01,4105.98,94608398,192699589774.1
2023-01-20,4166.84,4181.53,4189.83,4161.67,123553809,222342455100.7
2023-01-30,4267.62,4201.35,4268.15,4197.86,164607064,330193322092.2
2023-01-31,4200.58,4156.86,4212.73,4153.05,124550835,249365321627.1
2023-02-01,4170.13,4195.93,4195.93,4137.77,141008954,265553944709.3
2023-02-02,4207.41,4181.15,4207.41,4170.56,133823736,262497434837.0
2023-02-03,4162.03,4141.63,4162.03,4103.17,117041221,226914770043.9
2023-02-06,4103.83,4086.88,4105.94,4065.22,110192717,226345113968.7
2023-02-07,4098.31,4094.23,4107.34,4077.96,91360072,183537351577.1
2023-02-08,4099.86,4076.14,4111.47,4072.65,84786099,170591751817.3
2023-02-09,4067.56,4130.86,4130.86,4064.75,102289961,211722604859.2
2023-02-10,4124.1,4106.31,4125.29,4092.35,96716733,195348320573.4
2023-02-13,4098.88,4143.57,4146.45,4092.27,128892577,251990181553.9
2023-02-14,4151.25,4145.29,4152.05,4125.26,102499890,204915435749.9
2023-02-15,4146.85,4123.69,4153.72,4115.97,121664508,219855528966.4
2023-02-16,4125.41,4093.49,4167.9,4068.86,159310585,281315625588.6
2023-02-17,4086.22,4034.51,4104.64,4032.93,116142589,225737746955.0
2023-02-20,4039.96,4133.49,4134.86,4035.48,161794481,280122962150.4
2023-02-21,4130.06,4144.35,4151.8,4116.27,145776173,249674201048.2
2023-02-22,4118.97,4106.95,4134.88,4101.86,104290295,191586158991.2
2023-02-23,4106.21,4103.65,4132.39,4088.21,103564906,197193582430.1
2023-02-24,4100.99,4061.05,4102.61,4048.24,100989425,191210465053.2
2023-02-27,4040.46,4043.84,4067.03,4034.52,93787630,187959491145.3
2023-02-28,4058.13,4069.46,4074.26,4026.45,110323591,198799712379.1
2023-03-01,4068.73,4126.94,4135.48,4061.22,156015794,255374791015.7
2023-03-02,4119.99,4117.74,4137.25,4113.83,148217637,235953764969.5
2023-03-03,4126.02,4130.55,4135.21,4100.38,160331741,226914545628.4
2023-03-06,4131.15,4109.01,4132.84,4088.45,162971807,283079861971.5
2023-03-07,4103.64,4048.85,4124.96,4046.57,195912068,272491994009.2
2023-03-08,4030.74,4034.11,4037.29,4011.52,117936493,191659655190.9
2023-03-09,4035.84,4019.85,4043.85,4000.89,116539629,201737990686.8
2023-03-10,3991.8,3967.14,4004.36,3966.43,123855409,218286956131.0
2023-03-13,3962.64,4008.69,4008.69,3962.64,143561370,242865516757.6
2023-03-14,3999.88,3984.7,4001.94,3946.94,150544174,267224848810.5
2023-03-15,4011.84,3986.9,4018.75,3986.9,142026007,232101093978.6
2023-03-16,3958.2,3939.15,3981.32,3936.48,152515644,246264286428.0
2023-03-17,3971.16,3958.82,4004.22,3945.25,177433818,305541015556.1
2023-03-20,3962.66,3939.08,3979.55,3935.02,205264970,319760032638.0
2023-03-21,3948.16,3982.38,3982.7,3948.16,145090679,251631985016.9
2023-03-22,3993.78,3999.44,4016.45,3986.71,149228970,265180992104.1
2023-03-23,3985.99,4039.09,4039.09,3984.0,158887421,296479529467.0
2023-03-24,4035.16,4027.05,4037.84,4017.0,159442330,295785588943.1
2023-03-27,4023.3,4012.48,4023.3,3987.03,168482279,315474696948.0
2023-03-28,4015.7,3999.51,4023.78,3994.6,131895117,248736920971.8
2023-03-29,4013.59,4006.14,4017.76,3992.67,133743510,263866922733.1
2023-03-30,4009.56,4038.53,4040.5,3983.9,149901037,280004715991.0
2023-03-31,4045.45,4050.93,4063.57,4039.96,138842546,279863685781.0
2023-04-03,4059.62,4090.57,4094.94,4059.06,182124313,382895558426.0
2023-04-04,4089.29,4103.11,4103.16,4080.07,197146631,394443175146.2
2023-04-06,4084.13,4096.64,4098.83,4078.4,150703374,328981851588.3
2023-04-07,4096.9,4123.28,4131.31,4092.18,128676738,286567771883.1
2023-04-10,4132.01,4104.81,4132.3,4099.05,152453002,340822557207.6
2023-04-11,4108.51,4100.15,4116.12,4083.49,153901333,324192951998.7
2023-04-12,4102.4,4097.29,4108.25,4090.28,165965278,325425226403.2
2023-04-13,4081.39,4068.98,4088.88,4059.57,156444295,300291020752.9
2023-04-14,4078.97,4092.0,4098.22,4075.2,150695682,306201501438.7
2023-04-17,4090.07,4149.38,4149.38,4089.51,188773095,341831272792.7
2023-04-18,4139.31,4162.03,4169.67,4138.46,170184130,331545662315.6
2023-04-19,4159.39,4124.56,4159.39,4118.63,162554592,312219504522.6
2023-04-20,4122.95,4113.02,4125.82,4094.0,162706677,332172409512.0
2023-04-21,4114.26,4032.57,4114.26,4031.91,180802435,347852011602.5
2023-04-24,4031.3,3982.64,4033.64,3967.91,170099217,328375614674.3
2023-04-25,3985.11,3962.67,3991.69,3925.44,172555409,331110619767.7
2023-04-26,3950.26,3959.23,3975.66,3934.66,162702006,322062811333.5
2023-04-27,3948.03,3988.42,3999.13,3942.82,153828195,304804002557.4
2023-04-28,3993.26,4029.09,4030.45,3993.26,179508488,328936294025.2
2023-05-04,4013.47,4030.25,4035.78,4001.13,227582846,345492506049.3
2023-05-05,4031.09,4016.88,4047.6,3998.39,206626924,307694489937.0
2023-05-08,4028.11,4062.66,4070.77,4018.96,255583085,359539954170.1
2023-05-09,4065.44,4027.88,4092.85,4026.39,279306048,396422120420.6
2023-05-10,4017.94,3996.87,4019.06,3984.63,207552709,309484851741.1
2023-05-11,4005.78,3990.66,4018.06,3988.48,144804619,241052071431.6
2023-05-12,3987.77,3937.76,3999.38,3937.53,144421728,228992923388.1
2023-05-15,3938.83,3998.89,3998.89,3923.03,176257362,279531163508.4
2023-05-16,4002.52,3978.21,4005.02,3966.99,136833271,234840652671.0
2023-05-17,3971.7,3960.17,3982.6,3945.71,118448185,205195685976.4
2023-05-18,3965.52,3956.07,3982.72,3939.55,136533947,229134184412.9
2023-05-19,3946.22,3944.54,3967.28,3928.32,120212479,207094944781.3
2023-05-22,3941.0,3969.33,3985.4,3935.8,109116605,202185550245.9
2023-05-23,3968.23,3913.19,3971.94,3913.19,118685077,189955815340.0
2023-05-24,3903.78,3859.09,3903.78,3859.09,137258265,211768410520.2
2023-05-25,3851.41,3850.5,3861.38,3817.84,124150770,213313620055.3
2023-05-26,3848.42,3850.95,3859.63,3815.57,100326439,191537814872.5
2023-05-29,3862.08,3833.94,3866.72,3819.18,131859967,230095604813.4
2023-05-30,3827.79,3837.75,3844.01,3789.27,137619629,244566265534.9
2023-05-31,3827.16,3798.54,3827.16,3781.4,126387368,235606123947.6
2023-06-01,3788.59,3806.87,3832.21,3786.73,134561881,241829546409.4
2023-06-02,3821.62,3861.83,3865.28,3821.62,125015110,232696547130.8
2023-06-05,3860.56,3844.25,3860.56,3832.46,116163989,211144360143.7
2023-06-06,3840.46,3808.16,3867.85,3802.84,125781258,222091722592.2
2023-06-07,3815.48,3789.34,3823.11,3780.1,98862432,189879792179.6
2023-06-08,3791.08,3820.19,3834.39,3777.78,118700934,199119300649.7
2023-06-09,3822.41,3836.7,3836.7,3811.22,134319863,247296087070.9
2023-06-12,3827.33,3844.43,3859.72,3813.86,126758543,240791270473.5
2023-06-13,3838.13,3864.91,3867.3,3833.46,110924946,225435215314.9
2023-06-14,3872.72,3864.02,3891.67,3862.06,124955759,243932581183.9
2023-06-15,3871.77,3925.5,3925.5,3871.77,128369938,282635910894.2
2023-06-16,3932.21,3963.35,3968.01,3928.54,139760076,280374762837.8
2023-06-19,3957.03,3930.91,3957.03,3922.47,134905848,268213068579.8
2023-06-20,3926.09,3924.24,3937.49,3918.47,122520318,266274081286.8
2023-06-21,3909.1,3864.03,3920.13,3864.03,118346575,243630705591.5
2023-06-26,3833.44,3809.7,3841.29,3801.05,133990419,247713845779.5
2023-06-27,3811.69,3845.43,3851.9,3806.32,116992681,210097713687.6
2023-06-28,3836.61,3840.8,3846.85,3808.16,107021541,206187959876.8
2023-06-29,3836.73,3821.84,3840.71,3817.38,98289274,204110031407.8
2023-06-30,3816.33,3842.45,3860.03,3813.55,101268429,208146272909.3
2023-07-03,3853.29,3892.88,3897.33,3853.29,133158051,256876520211.7
2023-07-04,3888.03,3899.01,3899.98,3878.4,109494527,216335611421.8
2023-07-05,3895.19,3868.81,3899.52,3864.13,97636384,188400265050.6
2023-07-06,3857.03,3842.75,3876.89,3836.46,100121842,184742420862.3
2023-07-07,3831.6,3825.7,3844.84,3819.08,100906920,173918560673.0
2023-07-10,3841.56,3844.33,3865.46,3831.92,92033441,185360813110.7
2023-07-11,3853.8,3869.49,3870.65,3844.52,86510716,177585694368.3
2023-07-12,3864.6,3843.44,3874.04,3838.56,111522024,214046519056.1
2023-07-13,3855.66,3898.42,3901.1,3855.66,120300232,235278706834.5
2023-07-14,3904.6,3899.1,3908.49,3893.79,122364846,220230466522.9
2023-07-17,3881.62,3867.17,3881.62,3852.26,98340144,174623552807.4
2023-07-18,3871.04,3854.94,3871.04,3844.51,91438615,167104315117.1
2023-07-19,3848.48,3850.87,3860.01,3830.41,79585700,151311481029.8
2023-07-20,3857.77,3823.69,3875.62,3818.71,92042076,174320872139.8
2023-07-21,3816.98,3821.91,3849.51,3808.8,79507563,157144211209.3
2023-07-24,3803.35,3805.22,3828.79,3798.8,75483545,151448369566.2
2023-07-25,3866.64,3915.12,3915.81,3866.64,163066320,299853562168.1
2023-07-26,3908.17,3907.01,3912.98,3893.4,107881717,192912604792.0
2023-07-27,3914.23,3902.35,3935.36,3894.69,110667109,196845425513.3
2023-07-28,3889.79,3992.74,4000.92,3886.55,179735481,310092467404.5
2023-07-31,4018.89,4014.63,4064.36,4002.08,199606830,366544120003.6
2023-08-01,4009.18,3998.0,4031.7,3983.03,142286859,255620773637.6
2023-08-02,3985.7,3969.9,4008.33,3958.51,125855690,204875690923.8
2023-08-03,3962.13,4004.98,4005.0,3962.13,129006640,224809824820.3
2023-08-04,4033.72,4020.58,4058.24,4011.62,178267189,316529733837.7
2023-08-07,4002.97,3990.15,4002.97,3977.02,121310662,227090572750.9
2023-08-08,3980.04,3979.73,4002.29,3963.46,109871699,202611335313.8
2023-08-09,3967.36,3967.57,3982.11,3961.84,94640269,174394242765.3
2023-08-10,3962.86,3975.72,3976.46,3945.39,97176849,175646730198.2
2023-08-11,3977.98,3884.25,3977.98,3884.25,126082931,203546314647.4
2023-08-14,3840.89,3855.91,3859.47,3814.07,115966336,197623765246.4
2023-08-15,3858.37,3846.54,3865.28,3811.68,103097111,177437071692.5
2023-08-16,3830.83,3818.33,3852.42,3817.63,94616946,169323869027.6
2023-08-17,3801.2,3831.1,3836.15,3782.5,98415493,174093848242.9
2023-08-18,3832.46,3784.0,3844.2,3784.0,95549638,168445686988.2
2023-08-21,3773.23,3729.56,3782.11,3729.56,98708369,173379942906.6
2023-08-22,3748.07,3758.23,3770.06,3704.68,120318327,203463879671.8
2023-08-23,3751.77,3696.63,3756.17,3695.03,97081638,160476231586.9
2023-08-24,3711.54,3723.43,3748.86,3701.57,119614521,196257391083.7
2023-08-25,3703.51,3709.15,3734.22,3695.84,105182610,175601437172.9
2023-08-28,3911.55,3752.62,3911.55,3740.53,197990379,335047670966.8
2023-08-29,3743.05,3790.11,3810.38,3742.08,152486146,262134936751.0
2023-08-30,3803.12,3788.51,3813.7,3780.24,129671661,226727480838.7
2023-08-31,3786.93,3765.27,3794.0,3762.0,118961646,193577001342.0
2023-09-01,3778.91,3791.49,3808.53,3778.91,105319045,172219141586.1
2023-09-04,3812.99,3848.95,3854.26,3804.59,142385201,237934727924.3
2023-09-05,3839.58,3820.32,3839.58,3814.33,104052333,181377877955.3
2023-09-06,3808.1,3812.03,3817.52,3790.89,93442393,166081524007.2
2023-09-07,3802.23,3758.47,3802.23,3756.85,95103903,164405748827.5
2023-09-08,3747.65,3739.99,3753.26,3724.99,71638166,129197657303.1
2023-09-11,3740.58,3767.54,3788.32,3734.72,105358016,186871759441.3
2023-09-12,3764.33,3760.6,3775.09,3755.42,79385378,140117510233.3
2023-09-13,3759.61,3736.65,3768.82,3719.11,81576901,138238089912.5
2023-09-14,3736.94,3733.51,3748.82,3717.31,100386075,151578100463.9
2023-09-15,3740.79,3708.78,3749.02,3699.38,109395689,180398970938.3
2023-09-18,3698.93,3727.71,3737.53,3691.11,86727741,156966973910.5
2023-09-19,3723.42,3720.5,3724.07,3702.69,83199038,135216895229.4
2023-09-20,3715.96,3705.69,3718.52,3705.13,75448209,117691805957.2
2023-09-21,3698.31,3672.44,3708.46,3672.44,83031005,135011796555.2
2023-09-22,3672.64,3738.93,3740.42,3664.77,110231166,192236467362.8
2023-09-25,3738.06,3714.6,3738.06,3711.2,92596479,155793827361.5
2023-09-26,3711.71,3692.89,3723.85,3692.62,78044525,137808437774.8
2023-09-27,3694.96,3700.5,3731.14,3694.39,91629210,164790435265.8
2023-09-28,3711.21,3689.52,3716.06,3685.3,85221719,153500421344.0
2023-10-09,3678.93,3684.73,3694.17,3642.0,102148058,178072374748.1
2023-10-10,3696.25,3657.13,3701.26,3655.59,99163730,161938958924.8
2023-10-11,3674.75,3667.55,3689.53,3658.36,102091587,187667554126.6
2023-10-12,3697.93,3702.38,3711.5,3682.84,114363225,194598219817.3
2023-10-13,3677.96,3663.41,3678.19,3652.31,98287987,170152309003.0
2023-10-16,3664.04,3626.6,3664.04,3615.77,91853118,159537973598.4
2023-10-17,3635.3,3639.4,3645.57,3619.13,90745188,147056233347.4
2023-10-18,3631.07,3610.58,3632.06,3608.98,94545879,158982356667.4
2023-10-19,3588.52,3533.54,3588.52,3532.31,111737520,189194781843.9
2023-10-20,3518.35,3510.59,3535.66,3501.73,98518605,169591289145.3
2023-10-23,3500.2,3474.24,3505.35,3450.65,96561652,152054894179.0
2023-10-24,3481.76,3487.13,3495.0,3453.1,115547289,186529203442.0
2023-10-25,3524.3,3504.46,3531.83,3500.92,128009617,203691741119.2
2023-10-26,3484.78,3514.14,3515.57,3478.05,105143566,176088467225.8
2023-10-27,3501.17,3562.39,3576.59,3494.55,120225108,224301960437.0
2023-10-30,3554.11,3583.77,3592.72,3554.02,144010426,242973328094.4
2023-10-31,3581.68,3572.51,3581.68,3554.58,112587267,196317658324.1
2023-11-01,3605.76,3571.03,3606.41,3564.64,97645538,182943566435.3
2023-11-02,3580.07,3554.19,3597.17,3553.74,90359643,149465055433.9
2023-11-03,3558.53,3584.14,3596.1,3558.53,97542101,165865989200.3
2023-11-06,3608.32,3632.61,3635.79,3600.63,152982463,254465948110.4
2023-11-07,3623.78,3619.76,3628.46,3606.3,110288591,190433605310.7
2023-11-08,3610.64,3611.07,3627.05,3591.82,110594230,192594372352.5
2023-11-09,3603.11,3612.83,3624.41,3601.37,111872057,189355228591.7
2023-11-10,3596.07,3586.49,3599.45,3576.1,102107034,166924677328.3
2023-11-13,3593.91,3579.41,3599.39,3562.77,96707649,164821249624.7
2023-11-14,3581.1,3582.06,3600.15,3568.88,100884158,165935163426.2
2023-11-15,3616.88,3607.25,3620.6,3596.92,104929218,188932150500.6
2023-11-16,3600.98,3572.36,3605.29,3572.36,87464780,146629217157.8
2023-11-17,3561.31,3568.07,3573.68,3547.03,87319207,139621898705.2
2023-11-20,3569.73,3576.32,3586.97,3545.1,91080445,157449634694.0
2023-11-21,3587.88,3581.07,3615.06,3575.68,108594314,175922105929.9
2023-11-22,3569.44,3544.42,3574.38,3544.42,84784381,136041195538.9
2023-11-23,3541.44,3561.52,3562.07,3529.94,84800167,141499811490.9
2023-11-24,3560.65,3538.01,3560.65,3534.0,85018403,140101998555.3
2023-11-27,3534.44,3511.94,3534.44,3492.86,99102314,155975437035.7
2023-11-28,3510.66,3518.52,3521.05,3501.11,89335789,147740535862.4
2023-11-29,3518.88,3488.31,3519.2,3482.24,98841412,155948235975.9
2023-11-30,3485.52,3496.2,3505.13,3481.45,101350820,153790180653.3
2023-12-01,3494.22,3482.88,3494.22,3452.17,108530941,176078323469.4
2023-12-04,3481.04,3460.14,3488.13,3459.61,97156826,164664395292.9
2023-12-05,3450.09,3394.26,3450.09,3393.81,100472007,164840691112.1
2023-12-06,3387.88,3399.6,3420.28,3382.95,105805519,172142987724.9
2023-12-07,3394.31,3391.28,3404.41,3369.77,97713248,160949948197.3
2023-12-08,3391.86,3399.46,3409.38,3383.45,129522054,203034222561.1
2023-12-11,3378.05,3419.45,3426.61,3346.89,139626249,219761181423.1
2023-12-12,3410.0,3426.8,3427.55,3406.1,105590013,166979964779.7
2023-12-13,3418.64,3369.61,3418.64,3369.61,95285367,165455928375.6
2023-12-14,3387.38,3351.96,3399.14,3350.76,83655135,150245775736.4
2023-12-15,3365.94,3341.55,3388.5,3339.52,97787783,164907019372.1
2023-12-18,3329.19,3329.37,3352.35,3314.91,90526826,142303319418.9
2023-12-19,3325.66,3334.04,3345.78,3313.19,83808118,135293655396.1
2023-12-20,3334.33,3297.5,3338.54,3297.37,92412868,141290542802.3
2023-12-21,3285.6,3330.87,3339.36,3283.99,102546198,171120780579.5
2023-12-22,3329.47,3337.23,3359.06,3315.9,105220133,167336342309.2
2023-12-25,3330.33,3347.45,3348.88,3330.33,74542693,121838327071.1
2023-12-26,3345.4,3324.79,3345.42,3315.94,74732935,121689997434.6
2023-12-27,3326.93,3336.36,3341.27,3309.67,94403928,140924923674.8
2023-12-28,3335.56,3414.54,3423.4,3331.21,148064851,245855634464.3
2023-12-29,3411.11,3431.11,3432.54,3409.58,114928932,193573180515.1
2024-01-02,3426.27,3386.35,3426.27,3386.35,116180726,184096097448.7
2024-01-03,3379.75,3378.3,3392.85,3362.66,105613851,165099018642.5
2024-01-04,3375.02,3347.05,3375.02,3323.86,106721013,165512262698.6
2024-01-05,3341.31,3329.11,3372.54,3313.55,126400574,182251664948.1
2024-01-08,3322.61,3286.06,3333.52,3283.34,117429485,170761644873.4
2024-01-09,3286.71,3292.5,3304.6,3273.84,109330465,172276323045.2
2024-01-10,3281.67,3277.13,3312.92,3268.25,94199366,159777649838.1
2024-01-11,3275.31,3295.67,3311.11,3266.79,108789735,180978533555.5
2024-01-12,3284.36,3284.17,3310.47,3279.7,96853555,156536022291.9
2024-01-15,3270.1,3280.92,3306.92,3261.27,88851530,144331722430.6
2024-01-16,3272.57,3300.88,3300.88,3260.44,113276665,175650587488.9
2024-01-17,3291.14,3229.08,3291.14,3229.08,108769728,173516385174.7
2024-01-18,3214.28,3274.73,3279.25,3171.63,174909168,256784536828.0
2024-01-19,3261.24,3269.78,3286.94,3251.81,118501408,191261807098.8
2024-01-22,3262.47,3218.9,3281.42,3193.18,148705628,225510031844.3
2024-01-23,3208.43,3231.93,3249.53,3188.13,122012000,193791168624.2
2024-01-24,3245.96,3277.11,3281.49,3190.47,154371954,219036341624.5
2024-01-25,3274.34,3342.92,3344.24,3269.79,196833614,265521114954.3
2024-01-26,3326.65,3333.82,3351.97,3315.13,180664005,238144899501.0
2024-01-29,3335.39,3303.96,3351.37,3303.96,184164795,244698013593.3
2024-01-30,3283.9,3245.04,3300.2,3244.97,143649350,199592929911.7
2024-01-31,3231.54,3215.35,3252.15,3201.93,153143469,215333349921.2
2024-02-01,3202.26,3217.71,3251.76,3191.9,145516792,203815063232.5
2024-02-02,3219.87,3179.63,3235.41,3108.35,173758089,234495151557.0
2024-02-05,3164.25,3200.42,3233.85,3111.52,203042970,279713141507.2
2024-02-06,3185.25,3311.69,3314.51,3182.82,202713099,285042020945.9
2024-02-07,3314.03,3343.63,3343.63,3289.67,216647933,297997664575.2
2024-02-08,3351.41,3364.93,3367.21,3336.98,189977578,270239765211.0
2024-02-19,3393.19,3403.81,3403.81,3364.14,183319800,267674145147.3
2024-02-20,3395.19,3410.85,3415.89,3380.1,140734581,218459281946.0
2024-02-21,3390.36,3456.87,3500.13,3383.69,188879362,291823544608.2
2024-02-22,3450.35,3486.67,3486.68,3448.41,141020784,225098128872.7
2024-02-23,3491.34,3489.74,3507.56,3472.97,144821273,232926057113.9
2024-02-26,3485.54,3453.36,3492.61,3445.39,151248331,238951637715.0
2024-02-27,3440.05,3494.79,3494.79,3437.44,139528246,244488721250.8
2024-02-28,3499.83,3450.26,3521.66,3450.26,189837548,328300591256.4
2024-02-29,3437.9,3516.08,3516.08,3437.9,155944532,281971899288.2
2024-03-01,3515.06,3537.8,3544.36,3503.46,162709570,288575619224.5
2024-03-04,3538.37,3540.87,3548.69,3519.76,163244613,297719931809.3
2024-03-05,3524.96,3565.51,3570.69,3519.08,166422389,299895929709.1
2024-03-06,3556.53,3551.05,3577.39,3545.1,143076613,248294165707.4
2024-03-07,3548.1,3529.72,3569.92,3522.9,148110510,251839533036.1
2024-03-08,3529.55,3544.91,3548.51,3511.58,125792664,225379101014.0
2024-03-11,3545.94,3589.26,3589.26,3542.28,148202825,286418582154.6
2024-03-12,3592.58,3597.49,3605.7,3574.21,180685560,339997042337.1
2024-03-13,3594.42,3572.36,3594.42,3563.37,144590590,266898756379.8
2024-03-14,3571.79,3562.22,3597.46,3545.61,140962722,263803609335.2
2024-03-15,3554.91,3569.99,3572.81,3533.68,138316044,243991558366.2
2024-03-18,3577.06,3603.53,3604.05,3573.4,160379438,295314840611.0
2024-03-19,3593.34,3577.63,3610.74,3577.19,145571786,259553448413.4
2024-03-20,3568.72,3585.38,3589.55,3568.43,129528966,223752103886.2
2024-03-21,3593.07,3581.09,3601.11,3575.03,130743377,233162492629.6
2024-03-22,3571.27,3545.0,3575.72,3522.84,139227358,248850931022.2
2024-03-25,3536.71,3525.76,3564.96,3525.76,137015724,233747256235.1
2024-03-26,3526.68,3543.75,3547.65,3518.6,126209535,226730734844.1
2024-03-27,3538.72,3502.79,3542.96,3502.79,128626763,216404726565.9
2024-03-28,3498.48,3520.96,3551.21,3489.39,143334717,232530806334.5
2024-03-29,3516.88,3537.48,3538.24,3516.88,128643290,201749384356.7
2024-04-01,3551.58,3595.65,3600.92,3551.58,162776561,251637272845.1
2024-04-02,3593.22,3580.68,3596.19,3568.75,141272972,220207515542.9
2024-04-03,3578.68,3567.8,3582.43,3558.87,135592331,214222897580.1
2024-04-08,3553.56,3536.41,3567.82,3535.77,155304283,243249251687.2
2024-04-09,3533.38,3533.49,3543.71,3518.86,129670942,195893525574.7
2024-04-10,3528.97,3504.71,3531.23,3490.05,128790274,199754768626.1
2024-04-11,3485.03,3504.24,3520.59,3484.93,126534395,200293481885.7
2024-04-12,3505.75,3475.84,3516.7,3470.06,128921116,208566204702.9
2024-04-15,3473.5,3549.08,3552.41,3473.5,183941250,267472484531.0
2024-04-16,3533.36,3511.11,3545.5,3503.62,176153065,253315972272.3
2024-04-17,3509.13,3565.4,3565.94,3498.03,168466398,244987812753.2
2024-04-18,3550.56,3569.8,3602.79,3547.6,178574105,261329927268.4
2024-04-19,3550.61,3541.66,3560.95,3529.32,147281505,226229520121.3
2024-04-22,3536.18,3530.9,3558.16,3528.02,150579042,229511183118.0
2024-04-23,3525.67,3506.22,3533.76,3499.98,143113504,213257232210.7
2024-04-24,3514.01,3521.62,3524.54,3495.65,121739851,195299919746.2
2024-04-25,3510.64,3530.28,3543.97,3505.2,115187722,184524622000.7
2024-04-26,3531.96,3584.27,3588.4,3531.96,197216133,308045062250.7
2024-04-29,3584.54,3623.91,3645.82,3578.76,222721381,358709708837.6
2024-04-30,3619.26,3604.39,3630.71,3604.39,191296899,286674161757.8
2024-05-06,3654.05,3657.88,3668.26,3645.74,208018007,333270472130.0
2024-05-07,3657.0,3659.01,3665.68,3648.38,164834286,247368347983.1
2024-05-08,3650.75,3630.22,3650.94,3628.7,130035336,199923460349.8
2024-05-09,3630.41,3664.56,3669.76,3630.41,146559017,232694927940.9
2024-05-10,3669.09,3666.28,3674.61,3641.76,150720536,233730562074.5
2024-05-13,3646.35,3664.69,3673.62,3634.6,157267455,249688465072.9
2024-05-14,3668.23,3657.05,3675.78,3646.71,133406490,214643548213.8
2024-05-15,3651.05,3626.06,3656.53,3624.0,123522764,191480969435.1
2024-05-16,3636.6,3640.36,3657.48,3626.33,154630503,240288953464.0
2024-05-17,3638.56,3677.97,3677.97,3627.45,164570417,247729525192.2
2024-05-20,3682.06,3690.96,3703.03,3677.44,184609423,279971341520.4
2024-05-21,3682.29,3676.16,3684.61,3665.15,130678283,196575354877.9
2024-05-22,3675.65,3684.45,3691.88,3667.09,151914605,230839373504.9
2024-05-23,3672.84,3641.79,3674.37,3633.51,142572990,214205039030.7
2024-05-24,3630.83,3601.48,3650.87,3599.67,124791177,195344742155.9
2024-05-27,3606.65,3635.71,3638.15,3603.71,131272644,206143742535.6
2024-05-28,3633.25,3609.17,3638.97,3605.92,123532238,184381267979.1
2024-05-29,3609.07,3613.52,3633.2,3602.82,115906321,179072813277.6
2024-05-30,3607.05,3594.31,3624.04,3586.75,122602995,193069647050.8
